Ins,LB.2nd.Stage,Time.LB,Avg.Time.LB,Num.Nodes,Avg.Nodes,Num.Arcs,Avg.Arcs,Time.Build.G1,Avg.Time.Build.G1,Time.Find.SP,ShortestPath.Cost,Solve optimally by Heu,Num.Ins.Opt.Heu,Kahn_Heu is feasible,Kahn_SP2 is feasible,Obj.MP,Obj.SP,Total.Cost,Avg.Cost,Total.Time,Avg.Time,Num.LBBD.Iters,Avg.Iter,UB,currentLB,OP.Status,MP.Status,SP.Status,Gap,MP.gap,SP.gap,Total.Time.MP,Avg.T.Time.MP,Total.Time.SP,Avg.T.Time.SP,Num.SP-1.Solved,Avg.Time.MP,Avg.MP.Time,Avg.Time.SP,Avg.SP.Time,Num.Lazy1,Num.Lazy2,Num.Lazy3,Num.SP-Nogood.Cuts,Avg.Num.Lazy1,Avg.Num.Lazy2,Avg.Num.Lazy3,Avg.Num.SP-No.Cuts,Time.Solve.SP2-S2,Num.SP-S2.Solved,Avg.Time.Solve.SP-S2
25_3,4083.999228,0.01625,,264907,,1165608,,0.404,,0.093,50002,1,,1,0,50002,4083.999228,54085.99923,,0.51325,,1,,54085.99923,54085.99923,1,1,1,0,0,0,0.093,,0,,0,0.093,,0,,0,0,0,0,0,0,0,0,0,0,0
25_2,3807.999772,0.01795,,348507,,1572283,,0.557,,0.12,50001,0,,0,0,50001,3807.999772,53808.99977,,4.132496,,1,,53808.99977,53808.99977,1,1,1,0,0,0,0.12,,3.437546,,1,0.12,,3.437546,,974,0,178,7,974,0,178,7,1.168,8,0.146
25_7,3815.99969,0.026719,,151489,,628382,,0.201,,0.063,50001,0,,0,0,50002,3815.99969,53817.99969,,51.487101,,12,,53817.99969,53817.99969,1,1,1,0,0,0,23.742,,27.517382,,12,1.9785,,2.293115,,9874,24,768,110,822,2,64,9,10.449,122,0.085648
25_14,3808.000159,0.016338,,109964,,421755,,0.131,,0.033,50001,1,,1,0,50001,3808.000159,53809.00016,,0.180338,,1,,53809.00016,53809.00016,1,1,1,0,0,0,0.033,,0,,0,0.033,,0,,0,0,0,0,0,0,0,0,0,0,0
25_13,3815.99969,0.017224,,230446,,1010380,,0.345,,0.081,60001,1,,1,0,60001,3815.99969,63816.99969,,0.443224,,1,,63816.99969,63816.99969,1,1,1,0,0,0,0.081,,0,,0,0.081,,0,,0,0,0,0,0,0,0,0,0,0,0
25_12,4083.999228,0.016111,,309599,,1379387,,0.48,,0.11,50001,1,,1,0,50001,4083.999228,54084.99923,,0.606111,,1,,54084.99923,54084.99923,1,1,1,0,0,0,0.11,,0,,0,0.11,,0,,0,0,0,0,0,0,0,0,0,0,0
25_17,3895.999271,0.026535,,185929,,795812,,0.265,,0.073,50001,1,,1,0,50001,3895.999271,53896.99927,,0.364535,,1,,53896.99927,53896.99927,1,1,1,0,0,0,0.073,,0,,0,0.073,,0,,0,0,0,0,0,0,0,0,0,0,0
25_15,4052.000254,0.017273,,318842,,1428545,,0.493,,0.109,50001,1,,1,0,50001,4052.000254,54053.00025,,0.619273,,1,,54053.00025,54053.00025,1,1,1,0,0,0,0.109,,0,,0,0.109,,0,,0,0,0,0,0,0,0,0,0,0,0
25_19,4111.999956,0.018072,,323055,,1448679,,0.504,,0.126,50001,1,,1,0,50001,4111.999956,54112.99996,,0.648072,,1,,54112.99996,54112.99996,1,1,1,0,0,0,0.126,,0,,0,0.126,,0,,0,0,0,0,0,0,0,0,0,0,0
25_16,3831.999519,0.018664,,245130,,1075276,,0.359,,0.086,60001,0,,0,0,60001,3831.999519,63832.99952,,0.98908,,1,,63832.99952,63832.99952,1,1,1,0,0,0,0.086,,0.525416,,1,0.086,,0.525416,,19,0,14,0,19,0,14,0,0.108,2,0.054
25_11,3819.999826,0.017163,,288484,,1277581,,0.448,,0.104,40001,1,,0,1,40001,3819.999826,43820.99983,,0.569163,,1,,43820.99983,43820.99983,1,1,1,0,0,0,0.104,,0,,0,0.104,,0,,0,0,0,0,0,0,0,0,0.056,1,0.056
25_18,3808.000159,0.023631,,289997,,1290202,,0.449,,0.137,50001,1,,1,0,50001,3808.000159,53809.00016,,0.609631,,1,,53809.00016,53809.00016,1,1,1,0,0,0,0.137,,0,,0,0.137,,0,,0,0,0,0,0,0,0,0,0,0,0
25_28,3831.999519,0.01975,,101881,,399623,,0.124,,0.034,50003,1,,1,0,50003,3831.999519,53834.99952,,0.17775,,1,,53834.99952,53834.99952,1,1,1,0,0,0,0.034,,0,,0,0.034,,0,,0,0,0,0,0,0,0,0,0,0,0
25_22,3816.000032,0.017146,,83299,,311228,,0.093,,0.025,50002,0,,0,0,50002,3816.000032,53818.00003,,1.238091,,1,,53818.00003,53818.00003,1,1,1,0,0,0,0.025,,1.102945,,1,0.025,,1.102945,,87,2,9,0,87,2,9,0,0.093,1,0.093
25_29,4052.000254,0.031587,,270271,,1191620,,0.413,,0.098,40003,1,,1,0,40003,4052.000254,44055.00025,,0.542587,,1,,44055.00025,44055.00025,1,1,1,0,0,0,0.098,,0,,0,0.098,,0,,0,0,0,0,0,0,0,0,0,0,0
25_20,3823.999599,0.023872,,349633,,1577656,,0.564,,0.133,50001,1,,0,1,50001,3823.999599,53824.9996,,0.720872,,1,,53824.9996,53824.9996,1,1,1,0,0,0,0.133,,0,,0,0.133,,0,,0,0,0,0,0,0,0,0,0.056,1,0.056
25_21,3831.999645,0.017678,,274211,,1210538,,0.42,,0.102,50002,1,,0,1,50002,3831.999645,53833.99965,,0.539678,,1,,53833.99965,53833.99965,1,1,1,0,0,0,0.102,,0,,0,0.102,,0,,0,0,0,0,0,0,0,0,0.055,1,0.055
25_24,3839.99956,0.017061,,296872,,1318962,,0.464,,0.104,50001,1,,0,1,50001,3839.99956,53840.99956,,0.585061,,1,,53840.99956,53840.99956,1,1,1,0,0,0,0.104,,0,,0,0.104,,0,,0,0,0,0,0,0,0,0,0.044,1,0.044
25_26,3895.999023,0.017781,,322002,,1443678,,0.495,,0.112,50001,1,,1,0,50001,3895.999023,53896.99902,,0.624781,,1,,53896.99902,53896.99902,1,1,1,0,0,0,0.112,,0,,0,0.112,,0,,0,0,0,0,0,0,0,0,0,0,0
25_23,3824.000046,0.017551,,153065,,633793,,0.207,,0.058,50002,1,,1,0,50002,3824.000046,53826.00005,,0.282551,,1,,53826.00005,53826.00005,1,1,1,0,0,0,0.058,,0,,0,0.058,,0,,0,0,0,0,0,0,0,0,0,0,0
25_27,3856.000155,0.017255,,181113,,772351,,0.249,,0.07,40003,1,,0,1,40003,3856.000155,43859.00016,,0.336255,,1,,43859.00016,43859.00016,1,1,1,0,0,0,0.07,,0,,0,0.07,,0,,0,0,0,0,0,0,0,0,0.055,1,0.055
25_25,3856.000155,0.01711,,366269,,1659473,,0.582,,0.128,50001,0,,0,0,50001,3856.000155,53857.00016,,8.615468,,2,,53857.00016,53857.00016,1,1,1,0,0,0,1.002,,7.014358,,2,0.501,,3.507179,,3674,4,121,4,1837,2,60,2,0.894,6,0.149
25_30,3807.999772,0.018051,,143877,,593215,,0.189,,0.05,50002,1,,1,0,50002,3807.999772,53809.99977,,0.257051,,1,,53809.99977,53809.99977,1,1,1,0,0,0,0.05,,0,,0,0.05,,0,,0,0,0,0,0,0,0,0,0,0,0
30_4,4599.999917,0.02538,0.026701567,557157,653042.1,2496934,2970042.233,0.904,1.111333333,0.22,60002,1,24,1,0,60002,4599.999917,64601.99992,66629.9997,1.14938,3.713309833,1,1.033333333,64601.99992,64601.99992,1,1,1,0,0,0,0.22,0.316133333,0,2.2591416,0,0.22,0.291766667,0,1.792184833,0,0,0,0,0,0,0,0,0,0,0
30_7,4493.333668,0.024144,,595056,,2682735,,0.995,,0.238,60002,1,,0,1,60002,4493.333668,64495.33367,,1.257144,,1,,64495.33367,64495.33367,1,1,1,0,0,0,0.238,,0,,0,0.238,,0,,0,0,0,0,0,0,0,0,0.095,1,0.095
30_6,4616.665375,0.031115,,540190,,2380235,,0.874,,0.208,60001,1,,0,1,60001,4616.665375,64617.66538,,1.113115,,1,,64617.66538,64617.66538,1,1,1,0,0,0,0.208,,0,,0,0.208,,0,,0,0,0,0,0,0,0,0,0.096,1,0.096
30_5,4589.999828,0.0249,,514462,,2284564,,0.841,,0.269,60002,1,,1,0,60002,4589.999828,64591.99983,,1.1349,,1,,64591.99983,64591.99983,1,1,1,0,0,0,0.269,,0,,0,0.269,,0,,0,0,0,0,0,0,0,0,0,0,0
30_1,4829.999703,0.029275,,744006,,3417854,,1.282,,0.322,60001,1,,1,0,60001,4829.999703,64830.9997,,1.633275,,1,,64830.9997,64830.9997,1,1,1,0,0,0,0.322,,0,,0,0.322,,0,,0,0,0,0,0,0,0,0,0,0,0
30_3,4629.999509,0.025235,,883956,,4111447,,1.589,,0.352,60001,0,,0,0,60001,4629.999509,64630.99951,,3.885324,,1,,64630.99951,64630.99951,1,1,1,0,0,0,0.352,,1.919089,,1,0.352,,1.919089,,124,1,20,0,124,1,20,0,0.208,1,0.208
30_2,4999.998224,0.021191,,630936,,2859452,,1.053,,0.258,70001,0,,0,0,70001,4999.998415,75000.99842,,13.715593,,1,,75000.99842,75000.99822,1,1,1,0,0,0,0.258,,12.383402,,1,0.258,,12.383402,,2611,16,565,28,2611,16,565,28,4.022,29,0.13869
30_8,4479.999724,0.031863,,413272,,1788976,,0.63,,0.153,70001,0,,0,0,70001,4479.999724,74480.99972,,30.14127,,2,,74480.99972,74480.99972,1,1,1,0,0,0,1.462,,28.017407,,2,0.731,,14.008704,,10809,10,331,27,5404,5,165,13,3.54,29,0.122069
30_15,4396.666536,0.02521,,427375,,1880261,,0.669,,0.168,70001,1,,1,0,70001,4396.666536,74397.66654,,0.86221,,1,,74397.66654,74397.66654,1,1,1,0,0,0,0.168,,0,,0,0.168,,0,,0,0,0,0,0,0,0,0,0,0,0
30_12,4396.666384,0.024809,,444465,,1932748,,0.678,,0.171,70001,1,,1,0,70001,4396.666384,74397.66638,,0.873809,,1,,74397.66638,74397.66638,1,1,1,0,0,0,0.171,,0,,0,0.171,,0,,0,0,0,0,0,0,0,0,0,0,0
30_9,4603.332558,0.02258,,404717,,1784265,,0.622,,0.15,60002,1,,0,1,60002,4603.332558,64605.33256,,0.79458,,1,,64605.33256,64605.33256,1,1,1,0,0,0,0.15,,0,,0,0.15,,0,,0,0,0,0,0,0,0,0,0.093,1,0.093
30_13,4600.000006,0.025503,,396233,,1733575,,0.618,,0.166,60003,1,,1,0,60003,4600.000006,64603.00001,,0.809503,,1,,64603.00001,64603.00001,1,1,1,0,0,0,0.166,,0,,0,0.166,,0,,0,0,0,0,0,0,0,0,0,0,0
30_16,4999.998224,0.02123,,875505,,4064856,,1.576,,0.378,60001,1,,0,1,60001,4999.998224,65000.99822,,1.97523,,1,,65000.99822,65000.99822,1,1,1,0,0,0,0.378,,0,,0,0.378,,0,,0,0,0,0,0,0,0,0,0.1,1,0.1
30_14,4616.666433,0.025562,,819158,,3788045,,1.455,,0.323,60001,1,,1,0,60001,4616.666433,64617.66643,,1.803562,,1,,64617.66643,64617.66643,1,1,1,0,0,0,0.323,,0,,0,0.323,,0,,0,0,0,0,0,0,0,0,0,0,0
30_11,4599.999917,0.025907,,790101,,3645838,,1.368,,0.315,70001,1,,1,0,70001,4599.999917,74600.99992,,1.708907,,1,,74600.99992,74600.99992,1,1,1,0,0,0,0.315,,0,,0,0.315,,0,,0,0,0,0,0,0,0,0,0,0,0
30_10,4799.999923,0.026765,,852463,,3950147,,1.527,,0.345,60001,1,,1,0,60001,4799.999923,64800.99992,,1.898765,,1,,64800.99992,64800.99992,1,1,1,0,0,0,0.345,,0,,0,0.345,,0,,0,0,0,0,0,0,0,0,0,0,0
30_24,4506.666726,0.022097,,501777,,2201268,,0.804,,0.24,60001,1,,1,0,60001,4506.666726,64507.66673,,1.066097,,1,,64507.66673,64507.66673,1,1,1,0,0,0,0.24,,0,,0,0.24,,0,,0,0,0,0,0,0,0,0,0,0,0
30_21,4576.666459,0.026946,,506788,,2224102,,0.821,,0.26,70001,1,,0,1,70001,4576.666459,74577.66646,,1.107946,,1,,74577.66646,74577.66646,1,1,1,0,0,0,0.26,,0,,0,0.26,,0,,0,0,0,0,0,0,0,0,0.095,1,0.095
30_19,4463.33338,0.04838,,557772,,2507310,,0.92,,0.232,60001,1,,1,0,60001,4463.33338,64464.33338,,1.20038,,1,,64464.33338,64464.33338,1,1,1,0,0,0,0.232,,0,,0,0.232,,0,,0,0,0,0,0,0,0,0,0,0,0
30_18,4546.666586,0.026667,,942990,,4401404,,1.726,,0.374,60001,1,,1,0,60001,4546.666586,64547.66659,,2.126667,,1,,64547.66659,64547.66659,1,1,1,0,0,0,0.374,,0,,0,0.374,,0,,0,0,0,0,0,0,0,0,0,0,0
30_22,4396.666384,0.025468,,568854,,2557632,,0.944,,0.215,50003,1,,1,0,50003,4396.666384,54399.66638,,1.184468,,1,,54399.66638,54399.66638,1,1,1,0,0,0,0.215,,0,,0,0.215,,0,,0,0,0,0,0,0,0,0,0,0,0
30_20,4889.999771,0.028505,,944680,,4409192,,1.691,,0.453,50002,1,,0,1,50002,4889.999771,54891.99977,,2.172505,,1,,54891.99977,54891.99977,1,1,1,0,0,0,0.453,,0,,0,0.453,,0,,0,0,0,0,0,0,0,0,0.096,1,0.096
30_17,4849.999446,0.02735,,869328,,4033195,,1.55,,0.352,60002,0,,0,0,60002,4849.999446,64851.99945,,9.073532,,1,,64851.99945,64851.99945,1,1,1,0,0,0,0.352,,7.144182,,1,0.352,,7.144182,,255,1,74,9,255,1,74,9,2.229,10,0.2229
30_23,4603.330499,0.025818,,852484,,3950160,,1.509,,0.352,60001,0,,0,0,60001,4603.332788,64604.33279,,17.199678,,1,,64604.33279,64604.3305,1,1,1,0,0,0,0.352,,15.31286,,1,0.352,,15.31286,,988,6,69,3,988,6,69,3,0.831,7,0.118714
30_30,4610.000223,0.028435,,461572,,2038314,,0.735,,0.209,60001,1,,0,1,60001,4610.000223,64611.00022,,0.972435,,1,,64611.00022,64611.00022,1,1,1,0,0,0,0.209,,0,,0,0.209,,0,,0,0,0,0,0,0,0,0,0.103,1,0.103
30_28,4546.666586,0.025917,,629380,,2846773,,1.041,,0.242,70001,0,,0,0,70001,4546.666586,74547.66659,,4.306225,,1,,74547.66659,74547.66659,1,1,1,0,0,0,0.242,,2.997308,,1,0.242,,2.997308,,417,1,67,2,417,1,67,2,0.648,3,0.216
30_29,4799.999923,0.025759,,730770,,3338201,,1.251,,0.359,70001,1,,0,1,70001,4799.999923,74800.99992,,1.635759,,1,,74800.99992,74800.99992,1,1,1,0,0,0,0.359,,0,,0,0.359,,0,,0,0,0,0,0,0,0,0,0.097,1,0.097
30_26,4600.00039,0.026877,,497213,,2214852,,0.799,,0.186,60001,1,,0,1,60001,4600.00039,64601.00039,,1.011877,,1,,64601.00039,64601.00039,1,1,1,0,0,0,0.186,,0,,0,0.186,,0,,0,0,0,0,0,0,0,0,0.084,1,0.084
30_27,4496.666828,0.026345,,790692,,3648434,,1.374,,0.318,60001,1,,1,0,60001,4496.666828,64497.66683,,1.718345,,1,,64497.66683,64497.66683,1,1,1,0,0,0,0.318,,0,,0,0.318,,0,,0,0,0,0,0,0,0,0,0,0,0
30_25,4719.999522,0.025814,,847911,,3928498,,1.494,,0.347,60001,1,,0,1,60001,4719.999522,64720.99952,,1.866814,,1,,64720.99952,64720.99952,1,1,1,0,0,0,0.347,,0,,0,0.347,,0,,0,0,0,0,0,0,0,0,0.094,1,0.094
