Ins,LB.2nd.Stage,Time.LB,Avg.Time.LB,Num.Nodes,Avg.Nodes,Num.Arcs,Avg.Arcs,Time.Build.G1,Avg.Time.Build.G1,Time.Find.SP,ShortestPath.Cost,Solve optimally by Heu,Num.Ins.Opt.Heu,Kahn_Heu is feasible,Kahn_SP2 is feasible,Obj.MP,Obj.SP,Total.Cost,Avg.Cost,Total.Time,Avg.Time,Num.LBBD.Iters,Avg.Iter,UB,currentLB,OP.Status,MP.Status,SP.Status,Gap,MP.gap,SP.gap,Total.Time.MP,Avg.T.Time.MP,Total.Time.SP,Avg.T.Time.SP,Num.SP-1.Solved,Avg.Time.MP,Avg.MP.Time,Avg.Time.SP,Avg.SP.Time,Num.Lazy1,Num.Lazy2,Num.Lazy3,Num.SP-Nogood.Cuts,Avg.Num.Lazy1,Avg.Num.Lazy2,Avg.Num.Lazy3,Avg.Num.SP-No.Cuts,Time.Solve.SP2-S2,Num.SP-S2.Solved,Avg.Time.Solve.SP-S2
25_11,3819.999826,0.017634,,314790,,1409517,,0.491,,0.111,40001,1,,0,1,40001,3819.999826,43820.99983,,0.619634,,1,,43820.99983,43820.99983,1,1,1,0,0,0,0.111,,0,,0,0.111,,0,,0,0,0,0,0,0,0,0,0.055,1,0.055
25_13,3815.99969,0.017874,,249444,,1103473,,0.37,,0.091,40002,1,,1,0,40002,3815.99969,43817.99969,,0.478874,,1,,43817.99969,43817.99969,1,1,1,0,0,0,0.091,,0,,0,0.091,,0,,0,0,0,0,0,0,0,0,0,0,0
25_12,4083.999228,0.017587,,337027,,1518757,,0.535,,0.119,50001,1,,1,0,50001,4083.999228,54084.99923,,0.671587,,1,,54084.99923,54084.99923,1,1,1,0,0,0,0.119,,0,,0,0.119,,0,,0,0,0,0,0,0,0,0,0,0,0
25_9,3824.00021,0.018678,,289376,,1291282,,0.44,,0.103,40002,1,,1,0,40002,3824.00021,43826.00021,,0.561678,,1,,43826.00021,43826.00021,1,1,1,0,0,0,0.103,,0,,0,0.103,,0,,0,0,0,0,0,0,0,0,0,0,0
25_10,3927.999106,0.017229,,265863,,1177588,,0.402,,0.096,40002,1,,0,1,40002,3927.999106,43929.99911,,0.515229,,1,,43929.99911,43929.99911,1,1,1,0,0,0,0.096,,0,,0,0.096,,0,,0,0,0,0,0,0,0,0,0.055,1,0.055
25_14,3808.000159,0.016472,,120819,,469074,,0.146,,0.038,50001,1,,1,0,50001,3808.000159,53809.00016,,0.200472,,1,,53809.00016,53809.00016,1,1,1,0,0,0,0.038,,0,,0,0.038,,0,,0,0,0,0,0,0,0,0,0,0,0
25_8,3824.000007,0.016525,,221448,,951392,,0.319,,0.079,50001,1,,1,0,50001,3824.000007,53825.00001,,0.414525,,1,,53825.00001,53825.00001,1,1,1,0,0,0,0.079,,0,,0,0.079,,0,,0,0,0,0,0,0,0,0,0,0,0
25_18,3808.000159,0.016287,,315155,,1416854,,0.483,,0.112,50001,1,,1,0,50001,3808.000159,53809.00016,,0.611287,,1,,53809.00016,53809.00016,1,1,1,0,0,0,0.112,,0,,0,0.112,,0,,0,0,0,0,0,0,0,0,0,0,0
25_15,4052.000254,0.017861,,346503,,1568955,,0.559,,0.124,40001,1,,1,0,40001,4052.000254,44053.00025,,0.700861,,1,,44053.00025,44053.00025,1,1,1,0,0,0,0.124,,0,,0,0.124,,0,,0,0,0,0,0,0,0,0,0,0,0
25_24,3839.99956,0.017119,,322945,,1450536,,0.507,,0.114,40001,1,,1,0,40001,3839.99956,43840.99956,,0.638119,,1,,43840.99956,43840.99956,1,1,1,0,0,0,0.114,,0,,0,0.114,,0,,0,0,0,0,0,0,0,0,0,0,0
25_19,4111.999956,0.018515,,351369,,1593020,,0.556,,0.122,50001,1,,0,1,50001,4111.999956,54112.99996,,0.696515,,1,,54112.99996,54112.99996,1,1,1,0,0,0,0.122,,0,,0,0.122,,0,,0,0,0,0,0,0,0,0,0.055,1,0.055
25_22,3816.000032,0.017308,,91623,,346291,,0.104,,0.027,50001,1,,0,1,50001,3816.000032,53817.00003,,0.148308,,1,,53817.00003,53817.00003,1,1,1,0,0,0,0.027,,0,,0,0.027,,0,,0,0,0,0,0,0,0,0,0.055,1,0.055
25_17,3895.999271,0.016023,,202549,,875413,,0.295,,0.075,50001,1,,1,0,50001,3895.999271,53896.99927,,0.386023,,1,,53896.99927,53896.99927,1,1,1,0,0,0,0.075,,0,,0,0.075,,0,,0,0,0,0,0,0,0,0,0,0,0
25_21,3831.999645,0.017034,,298741,,1332893,,0.46,,0.109,40001,1,,0,1,40001,3831.999645,43832.99965,,0.586034,,1,,43832.99965,43832.99965,1,1,1,0,0,0,0.109,,0,,0,0.109,,0,,0,0,0,0,0,0,0,0,0.055,1,0.055
25_20,3823.999599,0.017998,,379735,,1732882,,0.614,,0.131,50001,1,,0,1,50001,3823.999599,53824.9996,,0.762998,,1,,53824.9996,53824.9996,1,1,1,0,0,0,0.131,,0,,0,0.131,,0,,0,0,0,0,0,0,0,0,0.056,1,0.056
25_16,3831.999519,0.019157,,265863,,1177588,,0.414,,0.099,40002,1,,1,0,40002,3831.999519,43833.99952,,0.532157,,1,,43833.99952,43833.99952,1,1,1,0,0,0,0.099,,0,,0,0.099,,0,,0,0,0,0,0,0,0,0,0,0,0
25_23,3824.000046,0.018008,,169337,,709564,,0.226,,0.062,40002,1,,1,0,40002,3824.000046,43826.00005,,0.306008,,1,,43826.00005,43826.00005,1,1,1,0,0,0,0.062,,0,,0,0.062,,0,,0,0,0,0,0,0,0,0,0,0,0
25_29,4052.000254,0.01762,,295027,,1314662,,0.446,,0.104,40001,1,,1,0,40001,4052.000254,44053.00025,,0.56762,,1,,44053.00025,44053.00025,1,1,1,0,0,0,0.104,,0,,0,0.104,,0,,0,0,0,0,0,0,0,0,0,0,0
25_30,3807.999772,0.024264,,159214,,664102,,0.211,,0.06,40003,1,,0,1,40003,3807.999772,43810.99977,,0.295264,,1,,43810.99977,43810.99977,1,1,1,0,0,0,0.06,,0,,0,0.06,,0,,0,0,0,0,0,0,0,0,0.055,1,0.055
25_28,3831.999519,0.024238,,112318,,445122,,0.137,,0.035,50003,1,,0,1,50003,3831.999519,53834.99952,,0.196238,,1,,53834.99952,53834.99952,1,1,1,0,0,0,0.035,,0,,0,0.035,,0,,0,0,0,0,0,0,0,0,0.054,1,0.054
25_25,3856.000155,0.023704,,397245,,1820312,,0.663,,0.155,50001,1,,0,1,50001,3856.000155,53857.00016,,4.305319,,2,,53857.00016,53857.00016,1,1,1,0,0,0,1.176,,2.442615,,1,0.588,,1.221308,,1137,1,83,5,568,0,41,2,0.481,7,0.068714
25_27,3856.000155,0.083261,,197870,,851970,,0.305,,0.101,40003,1,,0,1,40003,3856.000155,43859.00016,,0.489261,,1,,43859.00016,43859.00016,1,1,1,0,0,0,0.101,,0,,0,0.101,,0,,0,0,0,0,0,0,0,0,0.058,1,0.058
25_26,3895.999023,0.030385,,350091,,1586724,,0.574,,0.126,50001,1,,0,1,50001,3895.999023,53896.99902,,5.613048,,2,,53896.99902,53896.99902,1,1,1,0,0,0,0.945,,4.063663,,1,0.4725,,2.031831,,103,1,33,11,51,0,16,5,2.803,13,0.215615
30_1,4829.999703,0.030709,0.025494933,827940,729200.0333,3848044,3355818.467,1.471,1.2601,0.38,60001,1,23,1,0,60001,4829.999703,64830.9997,54963.36636,1.881709,6.014029233,1,1.033333333,64830.9997,64830.9997,1,1,1,0,0,0,0.38,0.3389,0,4.3895343,0,0.38,0.316683333,0,4.065526467,0,0,0,0,0,0,0,0,0,0,0
30_2,4999.998224,0.021895,,702465,,3219986,,1.192,,0.348,50001,1,,0,1,50001,4999.998224,55000.99822,,1.561895,,1,,55000.99822,55000.99822,1,1,1,0,0,0,0.348,,0,,0,0.348,,0,,0,0,0,0,0,0,0,0,0.098,1,0.098
30_6,4616.665375,0.028836,,605359,,2700381,,0.998,,0.235,60001,1,,0,1,60001,4616.665375,64617.66538,,1.261836,,1,,64617.66538,64617.66538,1,1,1,0,0,0,0.235,,0,,0,0.235,,0,,0,0,0,0,0,0,0,0,0.096,1,0.096
30_5,4589.999828,0.02481,,580368,,2609391,,0.936,,0.241,60001,1,,1,0,60001,4589.999828,64590.99983,,1.20181,,1,,64590.99983,64590.99983,1,1,1,0,0,0,0.241,,0,,0,0.241,,0,,0,0,0,0,0,0,0,0,0,0,0
30_4,4599.999917,0.026403,,623868,,2828029,,1.027,,0.254,50003,1,,1,0,50003,4599.999917,54602.99992,,1.307403,,1,,54602.99992,54602.99992,1,1,1,0,0,0,0.254,,0,,0,0.254,,0,,0,0,0,0,0,0,0,0,0,0,0
30_3,4629.999509,0.025906,,983742,,4630904,,1.785,,0.646,60001,0,,0,0,60001,4629.999402,64630.9994,,6.626989,,1,,64630.9994,64630.99951,1,1,1,0,0,0,0.646,,4.170083,,1,0.646,,4.170083,,1679,2,20,3,1679,2,20,3,0.51,4,0.1275
30_9,4603.332558,0.022723,,449423,,2002674,,0.694,,0.161,50001,1,,0,1,50001,4603.332558,54604.33256,,0.877723,,1,,54604.33256,54604.33256,1,1,1,0,0,0,0.161,,0,,0,0.161,,0,,0,0,0,0,0,0,0,0,0.094,1,0.094
30_11,4599.999917,0.025652,,880570,,4111477,,1.531,,0.336,50001,1,,1,0,50001,4599.999917,54600.99992,,1.892652,,1,,54600.99992,54600.99992,1,1,1,0,0,0,0.336,,0,,0,0.336,,0,,0,0,0,0,0,0,0,0,0,0,0
30_10,4799.999923,0.025895,,952083,,4465752,,1.764,,0.379,50001,1,,1,0,50001,4799.999923,54800.99992,,2.168895,,1,,54800.99992,54800.99992,1,1,1,0,0,0,0.379,,0,,0,0.379,,0,,0,0,0,0,0,0,0,0,0,0,0
30_8,4479.999724,0.019349,,462091,,2023208,,0.719,,0.159,40003,0,,0,0,40003,4479.999715,44482.99972,,21.511818,,2,,44482.99972,44482.99972,1,1,1,0,0,0,1.333,,19.440469,,2,0.6665,,9.720234,,2580,17,687,75,1290,8,343,37,10.335,77,0.134221
30_7,4493.333668,0.022574,,665059,,3033181,,1.108,,0.283,50001,0,,0,0,50001,4493.33366,54494.33366,,21.604138,,1,,54494.33366,54494.33367,1,1,1,0,0,0,0.283,,20.190564,,1,0.283,,20.190564,,1759,16,195,25,1759,16,195,25,5.045,26,0.194038
30_12,4396.666384,0.025303,,497388,,2188120,,0.8,,0.202,40003,1,,1,0,40003,4396.666384,44399.66638,,1.027303,,1,,44399.66638,44399.66638,1,1,1,0,0,0,0.202,,0,,0,0.202,,0,,0,0,0,0,0,0,0,0,0,0,0
30_15,4396.666536,0.024975,,475682,,2114981,,0.737,,0.173,40003,1,,1,0,40003,4396.666536,44399.66654,,0.934975,,1,,44399.66654,44399.66654,1,1,1,0,0,0,0.173,,0,,0,0.173,,0,,0,0,0,0,0,0,0,0,0,0,0
30_13,4600.000006,0.026062,,442144,,1954941,,0.669,,0.178,50001,1,,1,0,50001,4600.000006,54601.00001,,0.873062,,1,,54601.00001,54601.00001,1,1,1,0,0,0,0.178,,0,,0,0.178,,0,,0,0,0,0,0,0,0,0,0,0,0
30_16,4999.998224,0.020775,,976703,,4590156,,1.814,,0.415,50001,1,,1,0,50001,4999.998224,55000.99822,,2.249775,,1,,55000.99822,55000.99822,1,1,1,0,0,0,0.415,,0,,0,0.415,,0,,0,0,0,0,0,0,0,0,0,0,0
30_17,4849.999446,0.027085,,971086,,4560045,,1.768,,0.376,50001,1,,1,0,50001,4849.999446,54850.99945,,2.171085,,1,,54850.99945,54850.99945,1,1,1,0,0,0,0.376,,0,,0,0.376,,0,,0,0,0,0,0,0,0,0,0,0,0
30_14,4616.666433,0.025921,,913708,,4276875,,1.629,,0.348,50001,0,,0,0,50001,4616.666433,54617.66643,,9.539436,,1,,54617.66643,54617.66643,1,1,1,0,0,0,0.348,,7.536515,,1,0.348,,7.536515,,811,2,94,18,811,2,94,18,2.528,19,0.133053
30_18,4546.666586,0.026294,,1052661,,4974528,,1.987,,0.432,50001,1,,0,1,50001,4546.666586,54547.66659,,2.445294,,1,,54547.66659,54547.66659,1,1,1,0,0,0,0.432,,0,,0,0.432,,0,,0,0,0,0,0,0,0,0,0.095,1,0.095
30_21,4576.666459,0.026977,,567084,,2518752,,0.895,,0.211,50002,1,,0,1,50002,4576.666459,54578.66646,,1.132977,,1,,54578.66646,54578.66646,1,1,1,0,0,0,0.211,,0,,0,0.211,,0,,0,0,0,0,0,0,0,0,0.094,1,0.094
30_22,4396.666384,0.025193,,633955,,2882514,,1.074,,0.236,50001,1,,1,0,50001,4396.666384,54397.66638,,1.335193,,1,,54397.66638,54397.66638,1,1,1,0,0,0,0.236,,0,,0,0.236,,0,,0,0,0,0,0,0,0,0,0,0,0
30_19,4463.33338,0.025695,,621503,,2825753,,1.028,,0.276,50001,0,,0,0,50001,4463.33338,54464.33338,,10.58636,,1,,54464.33338,54464.33338,1,1,1,0,0,0,0.276,,9.256665,,1,0.276,,9.256665,,1379,5,204,39,1379,5,204,39,4.917,40,0.122925
30_23,4603.330499,0.02557,,952368,,4467022,,1.709,,0.356,50001,0,,0,0,50001,4603.33277,54604.33277,,18.491561,,1,,54604.33277,54604.3305,1,1,1,0,0,0,0.356,,16.400991,,1,0.356,,16.400991,,739,8,181,5,739,8,181,5,0.906,8,0.11325
30_20,4889.999771,0.029532,,1055004,,4985992,,1.933,,0.413,50001,0,,0,0,50001,4889.999699,54890.9997,,57.066274,,1,,54890.9997,54890.99977,1,1,1,0,0,0,0.413,,54.690742,,1,0.413,,54.690742,,8864,19,549,40,8864,19,549,40,5.285,44,0.120114
30_29,4799.999923,0.026239,,817942,,3781522,,1.426,,0.313,50001,1,,1,0,50001,4799.999923,54800.99992,,1.765239,,1,,54800.99992,54800.99992,1,1,1,0,0,0,0.313,,0,,0,0.313,,0,,0,0,0,0,0,0,0,0,0,0,0
30_27,4496.666828,0.026415,,881971,,4118300,,1.553,,0.347,50001,1,,1,0,50001,4496.666828,54497.66683,,1.926415,,1,,54497.66683,54497.66683,1,1,1,0,0,0,0.347,,0,,0,0.347,,0,,0,0,0,0,0,0,0,0,0,0,0
30_25,4719.999522,0.026694,,946136,,4436526,,1.696,,0.375,50001,1,,0,1,50001,4719.999522,54720.99952,,2.097694,,1,,54720.99952,54720.99952,1,1,1,0,0,0,0.375,,0,,0,0.375,,0,,0,0,0,0,0,0,0,0,0.1,1,0.1
30_28,4546.666586,0.026834,,702916,,3216280,,1.201,,0.293,50002,1,,1,0,50002,4546.666586,54548.66659,,1.520834,,1,,54548.66659,54548.66659,1,1,1,0,0,0,0.293,,0,,0,0.293,,0,,0,0,0,0,0,0,0,0,0,0,0
30_24,4506.666726,0.019941,,561276,,2491901,,0.922,,0.213,50001,1,,1,0,50001,4506.666726,54507.66673,,1.154941,,1,,54507.66673,54507.66673,1,1,1,0,0,0,0.213,,0,,0,0.213,,0,,0,0,0,0,0,0,0,0,0,0,0
30_26,4600.00039,0.026888,,554826,,2498107,,0.896,,0.216,50002,1,,0,1,50002,4600.00039,54602.00039,,1.138888,,1,,54602.00039,54602.00039,1,1,1,0,0,0,0.216,,0,,0,0.216,,0,,0,0,0,0,0,0,0,0,0.094,1,0.094
30_30,4610.000223,0.027703,,518680,,2319212,,0.841,,0.198,50001,1,,1,0,50001,4610.000223,54611.00022,,1.066703,,1,,54611.00022,54611.00022,1,1,1,0,0,0,0.198,,0,,0,0.198,,0,,0,0,0,0,0,0,0,0,0,0,0
