Ins,LB.2nd.Stage,Time.LB,Avg.Time.LB,Num.Nodes,Avg.Nodes,Num.Arcs,Avg.Arcs,Time.Build.G1,Avg.Time.Build.G1,Time.Find.SP,ShortestPath.Cost,Solve optimally by Heu,Num.Ins.Opt.Heu,Kahn_Heu is feasible,Kahn_SP2 is feasible,Obj.MP,Obj.SP,Total.Cost,Avg.Cost,Total.Time,Avg.Time,Num.LBBD.Iters,Avg.Iter,UB,currentLB,OP.Status,MP.Status,SP.Status,Gap,MP.gap,SP.gap,Total.Time.MP,Avg.T.Time.MP,Total.Time.SP,Avg.T.Time.SP,Num.SP-1.Solved,Avg.Time.MP,Avg.MP.Time,Avg.Time.SP,Avg.SP.Time,Num.Lazy1,Num.Lazy2,Num.Lazy3,Num.SP-Nogood.Cuts,Avg.Num.Lazy1,Avg.Num.Lazy2,Avg.Num.Lazy3,Avg.Num.SP-No.Cuts,Time.Solve.SP2-S2,Num.SP-S2.Solved,Avg.Time.Solve.SP-S2
25_14,3808.000159,0.017407,,94536,,355415,,0.11,,0.028,60001,1,,1,0,60001,3808.000159,63809.00016,,0.155407,,1,,63809.00016,63809.00016,1,1,1,0,0,0,0.028,,0,,0,0.028,,0,,0,0,0,0,0,0,0,0,0,0,0
25_10,3927.999106,0.017191,,213807,,920834,,0.311,,0.077,60001,1,,0,1,60001,3927.999106,63928.99911,,0.405191,,1,,63928.99911,63928.99911,1,1,1,0,0,0,0.077,,0,,0,0.077,,0,,0,0,0,0,0,0,0,0,0.056,1,0.056
25_12,4083.999228,0.01636,,267865,,1171380,,0.402,,0.099,70001,1,,1,0,70001,4083.999228,74084.99923,,0.51736,,1,,74084.99923,74084.99923,1,1,1,0,0,0,0.099,,0,,0,0.099,,0,,0,0,0,0,0,0,0,0,0,0,0
25_13,3815.99969,0.034757,,201870,,869236,,0.296,,0.111,60001,1,,1,0,60001,3815.99969,63816.99969,,0.441757,,1,,63816.99969,63816.99969,1,1,1,0,0,0,0.111,,0,,0,0.111,,0,,0,0,0,0,0,0,0,0,0,0,0
25_11,3819.999826,0.023494,,250356,,1089269,,0.374,,0.129,70002,1,,1,0,70002,3819.999826,73821.99983,,0.526494,,1,,73821.99983,73821.99983,1,1,1,0,0,0,0.129,,0,,0,0.129,,0,,0,0,0,0,0,0,0,0,0,0,0
25_9,3824.00021,0.019205,,231644,,1005445,,0.341,,0.094,70001,1,,1,0,70001,3824.00021,73825.00021,,0.454205,,1,,73825.00021,73825.00021,1,1,1,0,0,0,0.094,,0,,0,0.094,,0,,0,0,0,0,0,0,0,0,0,0,0
25_15,4052.000254,0.023646,,277294,,1219816,,0.424,,0.106,70001,1,,1,0,70001,4052.000254,74053.00025,,0.553646,,1,,74053.00025,74053.00025,1,1,1,0,0,0,0.106,,0,,0,0.106,,0,,0,0,0,0,0,0,0,0,0,0,0
25_17,3895.999271,0.017704,,162117,,681952,,0.225,,0.062,70002,1,,0,1,70002,3895.999271,73897.99927,,0.304704,,1,,73897.99927,73897.99927,1,1,1,0,0,0,0.062,,0,,0,0.062,,0,,0,0,0,0,0,0,0,0,0.055,1,0.055
25_18,3808.000159,0.016774,,252158,,1101386,,0.371,,0.093,60001,1,,1,0,60001,3808.000159,63809.00016,,0.480774,,1,,63809.00016,63809.00016,1,1,1,0,0,0,0.093,,0,,0,0.093,,0,,0,0,0,0,0,0,0,0,0,0,0
25_16,3831.999519,0.018288,,213807,,920834,,0.313,,0.078,60001,0,,0,0,60001,3831.999505,63832.99951,,5.113019,,1,,63832.99951,63832.99952,1,1,1,0,0,0,0.078,,4.703731,,1,0.078,,4.703731,,1022,2,144,13,1022,2,144,13,2.206,14,0.157571
25_19,4111.999956,0.018322,,280324,,1233550,,0.439,,0.144,60001,0,,0,0,60001,4111.999956,64112.99996,,9.544522,,1,,64112.99996,64112.99996,1,1,1,0,0,0,0.144,,8.9432,,1,0.144,,8.9432,,119,7,103,68,119,7,103,68,7.07,69,0.102464
25_20,3823.999599,0.018603,,303166,,1342059,,0.471,,0.108,60001,0,,0,0,60001,3823.999599,63824.9996,,7.115065,,2,,63824.9996,63824.9996,1,1,1,0,0,0,0.751,,5.874462,,2,0.3755,,2.937231,,544,10,117,16,272,5,58,8,2.731,18,0.151722
25_28,3831.999519,0.018991,,87859,,338918,,0.105,,0.029,60002,1,,1,0,60002,3831.999519,63833.99952,,0.152991,,1,,63833.99952,63833.99952,1,1,1,0,0,0,0.029,,0,,0,0.029,,0,,0,0,0,0,0,0,0,0,0,0,0
25_21,3831.999645,0.072478,,238026,,1031938,,0.351,,0.087,70001,1,,1,0,70001,3831.999645,73832.99965,,0.510478,,1,,73832.99965,73832.99965,1,1,1,0,0,0,0.087,,0,,0,0.087,,0,,0,0,0,0,0,0,0,0,0,0,0
25_24,3839.99956,0.01805,,257523,,1123308,,0.393,,0.093,70001,1,,0,1,70001,3839.99956,73840.99956,,0.50405,,1,,73840.99956,73840.99956,1,1,1,0,0,0,0.093,,0,,0,0.093,,0,,0,0,0,0,0,0,0,0,0.055,1,0.055
25_27,3856.000155,0.023876,,157886,,662301,,0.214,,0.06,70001,1,,0,1,70001,3856.000155,73857.00016,,0.297876,,1,,73857.00016,73857.00016,1,1,1,0,0,0,0.06,,0,,0,0.06,,0,,0,0,0,0,0,0,0,0,0.058,1,0.058
25_23,3824.000046,0.024804,,132392,,538706,,0.178,,0.079,60002,1,,1,0,60002,3824.000046,63826.00005,,0.281804,,1,,63826.00005,63826.00005,1,1,1,0,0,0,0.079,,0,,0,0.079,,0,,0,0,0,0,0,0,0,0,0,0,0
25_22,3816.000032,0.01706,,71850,,263349,,0.078,,0.021,60002,0,,0,0,60002,3816.000018,63818.00002,,1.489467,,1,,63818.00002,63818.00003,1,1,1,0,0,0,0.021,,1.373407,,1,0.021,,1.373407,,135,1,43,0,135,1,43,0,0.072,1,0.072
25_25,3856.000155,0.017201,,317730,,1411950,,0.491,,0.111,60001,0,,0,0,60001,3856.000047,63857.00005,,2.806528,,2,,63857.00005,63857.00016,1,1,1,0,0,0,0.776,,1.522327,,2,0.388,,0.761163,,94,2,16,0,47,1,8,0,0.231,2,0.1155
25_26,3895.999023,0.018239,,279567,,1230227,,0.437,,0.143,70001,0,,0,0,70001,3895.999023,73896.99902,,7.350092,,2,,73896.99902,73896.99902,1,1,1,0,0,0,0.701,,6.193853,,2,0.3505,,3.096927,,875,10,57,18,437,5,28,9,2.049,21,0.097571
25_30,3807.999772,0.018846,,124673,,505014,,0.163,,0.072,60001,1,,0,1,60001,3807.999772,63808.99977,,0.253846,,1,,63808.99977,63808.99977,1,1,1,0,0,0,0.072,,0,,0,0.072,,0,,0,0,0,0,0,0,0,0,0.056,1,0.056
25_29,4052.000254,0.017073,,234977,,1017904,,0.353,,0.086,70001,0,,0,0,70001,4052.000254,74053.00025,,6.19972,,1,,74053.00025,74053.00025,1,1,1,0,0,0,0.086,,5.743647,,1,0.086,,5.743647,,1944,6,190,2,1944,6,190,2,0.483,3,0.161
30_4,4599.999917,0.025686,0.025777333,472578,554151.2667,2079367,2473165.833,0.756,0.907933333,0.193,80001,1,25,1,0,80001,4599.999917,84600.99992,80630.16629,0.974686,3.8589309,1,1,84600.99992,84600.99992,1,1,1,0,0,0,0.193,0.207633333,0,2.7175869,0,0.193,0.207633333,0,2.7175869,0,0,0,0,0,0,0,0,0,0,0
30_5,4589.999828,0.025411,,437889,,1910431,,0.684,,0.161,80001,1,,1,0,80001,4589.999828,84590.99983,,0.870411,,1,,84590.99983,84590.99983,1,1,1,0,0,0,0.161,,0,,0,0.161,,0,,0,0,0,0,0,0,0,0,0,0,0
30_1,4829.999703,0.02941,,632586,,2851470,,1.058,,0.24,70002,1,,1,0,70002,4829.999703,74831.9997,,1.32741,,1,,74831.9997,74831.9997,1,1,1,0,0,0,0.24,,0,,0,0.24,,0,,0,0,0,0,0,0,0,0,0,0,0
30_2,4999.998224,0.021177,,537226,,2389963,,0.846,,0.198,80001,0,,0,0,80001,4999.998224,85000.99822,,10.468044,,1,,85000.99822,85000.99822,1,1,1,0,0,0,0.198,,9.402867,,1,0.198,,9.402867,,2366,10,402,2,2366,10,402,2,0.739,3,0.246333
30_3,4629.999509,0.024673,,750484,,3423829,,1.281,,0.282,80001,0,,0,0,80001,4629.999509,84630.99951,,19.848145,,1,,84630.99951,84630.99951,1,1,1,0,0,0,0.282,,18.260472,,1,0.282,,18.260472,,3395,16,301,5,3395,16,301,5,0.986,6,0.164333
30_6,4616.665375,0.03629,,456191,,1972545,,0.716,,0.153,80002,1,,1,0,80002,4616.665375,84618.66538,,0.90529,,1,,84618.66538,84618.66538,1,1,1,0,0,0,0.153,,0,,0,0.153,,0,,0,0,0,0,0,0,0,0,0,0,0
30_12,4396.666384,0.025805,,376586,,1607140,,0.558,,0.121,70003,1,,1,0,70003,4396.666384,74399.66638,,0.704805,,1,,74399.66638,74399.66638,1,1,1,0,0,0,0.121,,0,,0,0.121,,0,,0,0,0,0,0,0,0,0,0,0,0
30_8,4479.999724,0.019821,,350562,,1489391,,0.514,,0.118,70002,1,,0,1,70002,4479.999724,74481.99972,,0.651821,,1,,74481.99972,74481.99972,1,1,1,0,0,0,0.118,,0,,0,0.118,,0,,0,0,0,0,0,0,0,0,0.094,1,0.094
30_9,4603.332558,0.023506,,346464,,1499819,,0.52,,0.12,80001,1,,1,0,80001,4603.332558,84604.33256,,0.663506,,1,,84604.33256,84604.33256,1,1,1,0,0,0,0.12,,0,,0,0.12,,0,,0,0,0,0,0,0,0,0,0,0,0
30_7,4493.333668,0.022892,,504946,,2234306,,0.829,,0.193,70002,1,,1,0,70002,4493.333668,74495.33367,,1.044892,,1,,74495.33367,74495.33367,1,1,1,0,0,0,0.193,,0,,0,0.193,,0,,0,0,0,0,0,0,0,0,0,0,0
30_10,4799.999923,0.025889,,721682,,3280754,,1.219,,0.295,80001,1,,1,0,80001,4799.999923,84800.99992,,1.539889,,1,,84800.99992,84800.99992,1,1,1,0,0,0,0.295,,0,,0,0.295,,0,,0,0,0,0,0,0,0,0,0,0,0
30_11,4599.999917,0.02687,,670590,,3035601,,1.141,,0.25,70001,1,,1,0,70001,4599.999917,74600.99992,,1.41787,,1,,74600.99992,74600.99992,1,1,1,0,0,0,0.25,,0,,0,0.25,,0,,0,0,0,0,0,0,0,0,0,0,0
30_15,4396.666536,0.025989,,364911,,1576423,,0.549,,0.127,70001,1,,1,0,70001,4396.666536,74397.66654,,0.701989,,1,,74397.66654,74397.66654,1,1,1,0,0,0,0.127,,0,,0,0.127,,0,,0,0,0,0,0,0,0,0,0,0,0
30_18,4546.666586,0.025943,,797662,,3651766,,1.38,,0.288,80001,1,,1,0,80001,4546.666586,84547.66659,,1.693943,,1,,84547.66659,84547.66659,1,1,1,0,0,0,0.288,,0,,0,0.288,,0,,0,0,0,0,0,0,0,0,0,0,0
30_17,4849.999446,0.026975,,736371,,3351350,,1.283,,0.289,80001,1,,1,0,80001,4849.999446,84850.99945,,1.598975,,1,,84850.99945,84850.99945,1,1,1,0,0,0,0.289,,0,,0,0.289,,0,,0,0,0,0,0,0,0,0,0,0,0
30_13,4600.000006,0.025154,,339221,,1458298,,0.513,,0.115,80001,1,,1,0,80001,4600.000006,84601.00001,,0.653154,,1,,84601.00001,84601.00001,1,1,1,0,0,0,0.115,,0,,0,0.115,,0,,0,0,0,0,0,0,0,0,0,0,0
30_16,4999.998224,0.021589,,741685,,3378102,,1.251,,0.283,70003,1,,1,0,70003,4999.998224,75002.99822,,1.555589,,1,,75002.99822,75002.99822,1,1,1,0,0,0,0.283,,0,,0,0.283,,0,,0,0,0,0,0,0,0,0,0,0,0
30_14,4616.666433,0.026481,,693898,,3147996,,1.174,,0.286,80001,0,,0,0,80001,4616.666411,84617.66641,,11.744724,,1,,84617.66641,84617.66643,1,1,1,0,0,0,0.286,,10.258243,,1,0.286,,10.258243,,2999,8,412,12,2999,8,412,12,1.74,15,0.116
30_21,4576.666459,0.027345,,428879,,1847090,,0.649,,0.157,80001,1,,0,1,80001,4576.666459,84577.66646,,0.833345,,1,,84577.66646,84577.66646,1,1,1,0,0,0,0.157,,0,,0,0.157,,0,,0,0,0,0,0,0,0,0,0.094,1,0.094
30_20,4889.999771,0.028954,,798614,,3656278,,1.388,,0.317,80001,1,,0,1,80001,4889.999771,84890.99977,,1.733954,,1,,84890.99977,84890.99977,1,1,1,0,0,0,0.317,,0,,0,0.317,,0,,0,0,0,0,0,0,0,0,0.094,1,0.094
30_22,4396.666384,0.025687,,485470,,2143738,,0.779,,0.174,80001,1,,0,1,80001,4396.666384,84397.66638,,0.978687,,1,,84397.66638,84397.66638,1,1,1,0,0,0,0.174,,0,,0,0.174,,0,,0,0,0,0,0,0,0,0,0.094,1,0.094
30_23,4603.330499,0.025391,,721613,,3280410,,1.224,,0.276,80001,1,,0,1,80001,4603.330499,84604.3305,,1.525391,,1,,84604.3305,84604.3305,1,1,1,0,0,0,0.276,,0,,0,0.276,,0,,0,0,0,0,0,0,0,0,0.094,1,0.094
30_19,4463.33338,0.027319,,474311,,2092571,,0.757,,0.168,70002,0,,0,0,70002,4463.333318,74465.33332,,40.05657,,1,,74465.33332,74465.33338,1,1,1,0,0,0,0.168,,39.104251,,1,0.168,,39.104251,,6053,9,643,99,6053,9,643,99,13.129,100,0.13129
30_27,4496.666828,0.025783,,670817,,3036581,,1.116,,0.248,80001,1,,1,0,80001,4496.666828,84497.66683,,1.389783,,1,,84497.66683,84497.66683,1,1,1,0,0,0,0.248,,0,,0,0.248,,0,,0,0,0,0,0,0,0,0,0,0,0
30_24,4506.666726,0.019894,,424281,,1826792,,0.665,,0.155,80002,1,,1,0,80002,4506.666726,84508.66673,,0.839894,,1,,84508.66673,84508.66673,1,1,1,0,0,0,0.155,,0,,0,0.155,,0,,0,0,0,0,0,0,0,0,0,0,0
30_29,4799.999923,0.02604,,618331,,2771600,,1.03,,0.23,70002,1,,1,0,70002,4799.999923,74801.99992,,1.28604,,1,,74801.99992,74801.99992,1,1,1,0,0,0,0.23,,0,,0,0.23,,0,,0,0,0,0,0,0,0,0,0,0,0
30_26,4600.00039,0.027441,,425255,,1860847,,0.658,,0.148,80001,1,,1,0,80001,4600.00039,84601.00039,,0.833441,,1,,84601.00039,84601.00039,1,1,1,0,0,0,0.148,,0,,0,0.148,,0,,0,0,0,0,0,0,0,0,0,0,0
30_25,4719.999522,0.025808,,718802,,3267092,,1.228,,0.302,70002,1,,0,1,70002,4719.999522,74721.99952,,1.555808,,1,,74721.99952,74721.99952,1,1,1,0,0,0,0.302,,0,,0,0.302,,0,,0,0,0,0,0,0,0,0,0.094,1,0.094
30_28,4546.666586,0.026859,,534151,,2371355,,0.875,,0.204,70002,0,,0,0,70002,4546.666586,74548.66659,,5.607633,,1,,74548.66659,74548.66659,1,1,1,0,0,0,0.204,,4.501774,,1,0.204,,4.501774,,618,2,84,11,618,2,84,11,2.306,12,0.192167
30_30,4610.000223,0.027238,,392482,,1702070,,0.597,,0.138,70003,1,,1,0,70003,4610.000223,74613.00022,,0.762238,,1,,74613.00022,74613.00022,1,1,1,0,0,0,0.138,,0,,0,0.138,,0,,0,0,0,0,0,0,0,0,0,0,0
